action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15216533,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2-c2ccc(C(=O)O)cc2)cc1NC(=O)CCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '11.14', 'le': '0.22', 'lle': '2.70', 'sei': '3.59'}",CHEMBL1951185,,CHEMBL1951185,6.05,0,http://www.openphacts.org/units/Nanomolar,2290547,=,1,1,=,,IC50,nM,,900,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.9
,,15216534,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(COC(=O)CCC(=O)O)CC2)cc1NC(=O)CCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '10.39', 'le': '0.20', 'lle': '3.99', 'sei': '3.34'}",CHEMBL1951184,,CHEMBL1951184,6.6,0,http://www.openphacts.org/units/Nanomolar,2290546,=,1,1,=,,IC50,nM,,250,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.25
,,15216535,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(=O)CCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '10.31', 'le': '0.20', 'lle': '3.33', 'sei': '3.57'}",CHEMBL1951183,,CHEMBL1951183,5.52,0,http://www.openphacts.org/units/Nanomolar,2290545,=,1,1,=,,IC50,nM,,3000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,3
,,15216536,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(=O)CCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '10.92', 'le': '0.22', 'lle': '2.54', 'sei': '4.11'}",CHEMBL1951182,,CHEMBL1951182,5.52,0,http://www.openphacts.org/units/Nanomolar,2290350,=,1,1,=,,IC50,nM,,3000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,3
,,15216537,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '9.21', 'le': '0.18', 'lle': '2.05', 'sei': '3.75'}",CHEMBL1951181,,CHEMBL1951181,4.4,0,http://www.openphacts.org/units/Nanomolar,2290349,=,1,1,=,,IC50,nM,,40000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,40
,,15216538,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL1951180,,CHEMBL1951180,,0,http://www.openphacts.org/units/Nanomolar,2290348,=,1,1,=,,IC50,nM,,200000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,200
,,15216539,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2CC(=O)O)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '11.42', 'le': '0.23', 'lle': '3.05', 'sei': '3.68'}",CHEMBL3414911,,CHEMBL3414911,4.82,0,http://www.openphacts.org/units/Nanomolar,2290347,=,1,1,=,,IC50,nM,,15000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,15
,,15216540,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2Br)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '12.18', 'le': '0.28', 'lle': '2.50', 'sei': '5.76'}",CHEMBL1951178,,CHEMBL1951178,5.4,0,http://www.openphacts.org/units/Nanomolar,2290346,=,1,1,=,,IC50,nM,,4000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,4
,,15216541,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL1951177,,CHEMBL1951177,,0,http://www.openphacts.org/units/Nanomolar,2290345,=,1,1,=,,IC50,nM,,200000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,200
,,15216542,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CNS(=O)(=O)c1cc(NC(C)=O)c(OC)cc1OC,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '12.68', 'le': '0.25', 'lle': '2.85', 'sei': '4.86'}",CHEMBL1951176,,CHEMBL1951176,5,0,http://www.openphacts.org/units/Nanomolar,2290344,=,1,1,=,,IC50,nM,,10000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,10
,,15216543,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccc(C)cc2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '12.84', 'le': '0.26', 'lle': '1.91', 'sei': '4.99'}",CHEMBL1951175,,CHEMBL1951175,4.68,0,http://www.openphacts.org/units/Nanomolar,2290343,=,1,1,=,,IC50,nM,,21000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,21
,,15216544,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2cccc(C)c2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '13.09', 'le': '0.26', 'lle': '2.00', 'sei': '5.09'}",CHEMBL1951174,,CHEMBL1951174,4.77,0,http://www.openphacts.org/units/Nanomolar,2290342,=,1,1,=,,IC50,nM,,17000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,17
,,15216545,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccccc2F)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.39', 'le': '0.29', 'lle': '2.70', 'sei': '5.66'}",CHEMBL1951173,,CHEMBL1951173,5.3,0,http://www.openphacts.org/units/Nanomolar,2290341,=,1,1,=,,IC50,nM,,5000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,5
,,15216546,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2cccc(F)c2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '13.09', 'le': '0.26', 'lle': '2.22', 'sei': '5.15'}",CHEMBL1951172,,CHEMBL1951172,4.82,0,http://www.openphacts.org/units/Nanomolar,2290340,=,1,1,=,,IC50,nM,,15000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,15
,,15216547,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccc(F)cc2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '12.49', 'le': '0.25', 'lle': '2.00', 'sei': '4.91'}",CHEMBL1951171,,CHEMBL1951171,4.6,0,http://www.openphacts.org/units/Nanomolar,2290339,=,1,1,=,,IC50,nM,,25000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,25
,,15216548,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N(C)C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL1951170,,CHEMBL1951170,,0,http://www.openphacts.org/units/Nanomolar,2290338,=,1,1,=,,IC50,nM,,200000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,200
,,15216549,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2CCCCC2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '11.96', 'le': '0.24', 'lle': '2.26', 'sei': '4.82'}",CHEMBL1951169,,CHEMBL1951169,4.1,0,http://www.openphacts.org/units/Nanomolar,2290337,=,1,1,=,,IC50,nM,,80000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,80
,,15216550,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2CCC[C@H]2C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3414910,,CHEMBL3414910,,0,http://www.openphacts.org/units/Nanomolar,2290336,=,1,1,=,,IC50,nM,,200000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,200
,,15216551,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2CCCC[C@@H]2C)cc1NC(C)=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3414909,,CHEMBL3414909,,0,http://www.openphacts.org/units/Nanomolar,2290335,=,1,1,=,,IC50,nM,,130000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,130
,,15216552,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(c1ccccc1C)S(=O)(=O)c1cc(NC(C)=O)c(OC)cc1OC,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '12.29', 'le': '0.24', 'lle': '1.63', 'sei': '5.68'}",CHEMBL1951166,,CHEMBL1951166,4.82,0,http://www.openphacts.org/units/Nanomolar,2290334,=,1,1,=,,IC50,nM,,15000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,15
,,15216553,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)C(C)C)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.52', 'le': '0.29', 'lle': '2.43', 'sei': '6.71'}",CHEMBL1951165,,CHEMBL1951165,5.7,0,http://www.openphacts.org/units/Nanomolar,2290333,=,1,1,=,,IC50,nM,,2000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,2
,,15216554,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N(C)c2ccccc2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '15.16', 'le': '0.30', 'lle': '3.03', 'sei': '6.50'}",CHEMBL1951164,,CHEMBL1951164,5.52,0,http://www.openphacts.org/units/Nanomolar,2290332,=,1,1,=,,IC50,nM,,3000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,3
,,15216555,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)Nc2ccccc2)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '13.41', 'le': '0.27', 'lle': '2.24', 'sei': '5.01'}",CHEMBL1951163,,CHEMBL1951163,4.7,0,http://www.openphacts.org/units/Nanomolar,2290331,=,1,1,=,,IC50,nM,,20000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,20
,,15216556,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@@H]2C)cc1NC(=O)c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3414908,,CHEMBL3414908,,0,http://www.openphacts.org/units/Nanomolar,2290330,=,1,1,=,,IC50,nM,,200000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,200
,,15216557,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NS(C)(=O)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '9.08', 'le': '0.19', 'lle': '1.39', 'sei': '3.92'}",CHEMBL3414907,,CHEMBL3414907,4,0,http://www.openphacts.org/units/Nanomolar,2290329,=,1,1,=,,IC50,nM,,100000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,100
,,15216558,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@@H]2C)cc1NC(=O)COc1ccc(C(C)=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3414906,,CHEMBL3414906,,0,http://www.openphacts.org/units/Nanomolar,2290328,=,1,1,=,,IC50,nM,,200000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,200
,,15216559,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(=O)CSc1ccncc1,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '11.68', 'le': '0.23', 'lle': '1.64', 'sei': '6.13'}",CHEMBL3414905,,CHEMBL3414905,6,0,http://www.openphacts.org/units/Nanomolar,2290327,=,1,1,=,,IC50,nM,,1000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,1
,,15216560,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(=O)CSCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.15', 'le': '0.29', 'lle': '4.01', 'sei': '5.73'}",CHEMBL3414904,,CHEMBL3414904,7,0,http://www.openphacts.org/units/Nanomolar,2290326,=,1,1,=,,IC50,nM,,100,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.1
,,15216561,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@@H]2C)cc1NC(=O)CCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '15.23', 'le': '0.30', 'lle': '4.01', 'sei': '5.76'}",CHEMBL3414903,,CHEMBL3414903,7.05,0,http://www.openphacts.org/units/Nanomolar,2290325,=,1,1,=,,IC50,nM,,90,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.09
,,15216562,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@@H]2C)cc1NC(=O)/C=C/C(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '13.68', 'le': '0.27', 'lle': '3.49', 'sei': '5.15'}",CHEMBL3414902,,CHEMBL3414902,6.3,0,http://www.openphacts.org/units/Nanomolar,2290324,=,1,1,=,,IC50,nM,,500,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.5
,,15216563,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@@H]2C)cc1NC(=O)COCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.00', 'le': '0.28', 'lle': '4.43', 'sei': '5.10'}",CHEMBL3414901,,CHEMBL3414901,6.7,0,http://www.openphacts.org/units/Nanomolar,2290323,=,1,1,=,,IC50,nM,,200,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.2
,,15216564,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(=O)COC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '12.32', 'le': '0.24', 'lle': '2.96', 'sei': '5.12'}",CHEMBL3414900,,CHEMBL3414900,5.7,0,http://www.openphacts.org/units/Nanomolar,2290322,=,1,1,=,,IC50,nM,,2000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,2
,,15216565,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(=O)NCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '13.59', 'le': '0.27', 'lle': '3.86', 'sei': '4.69'}",CHEMBL3414899,,CHEMBL3414899,6.3,0,http://www.openphacts.org/units/Nanomolar,2290321,=,1,1,=,,IC50,nM,,500,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.5
,,15216566,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(=S)NCC(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '13.14', 'le': '0.27', 'lle': '3.70', 'sei': '5.38'}",CHEMBL3414898,,CHEMBL3414898,6.3,0,http://www.openphacts.org/units/Nanomolar,2290320,=,1,1,=,,IC50,nM,,500,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.5
,,15216567,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC[C@H]2C)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.40', 'le': '0.28', 'lle': '2.63', 'sei': '6.86'}",CHEMBL3414897,,CHEMBL3414897,5.82,0,http://www.openphacts.org/units/Nanomolar,2290319,=,1,1,=,,IC50,nM,,1500,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,1.5
,,15216568,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3C[C@H]2C)cc1NC(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.60', 'le': '0.29', 'lle': '2.90', 'sei': '6.71'}",CHEMBL3414896,,CHEMBL3414896,5.7,0,http://www.openphacts.org/units/Nanomolar,2290318,=,1,1,=,,IC50,nM,,2000,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,2
,,15216569,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)c1cc(S(=O)(=O)Nc2cccc(Cl)c2C)c[nH]1,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415114,,CHEMBL3415114,,0,http://qudt.org/vocab/unit#Percent,2290613,=,1,1,=,,Inhibition,%,,3.74,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,3.74
,,15216570,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)c1cc(S(=O)(=O)Nc2ccc(C)cc2Cl)c[nH]1,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3414579,,CHEMBL3414579,,0,http://qudt.org/vocab/unit#Percent,2290612,=,1,1,=,,Inhibition,%,,5.22,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,5.22
,,15216571,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)[C@H]1[C@H](C)[C@@H]1C(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.15', 'le': '0.27', 'lle': '3.28', 'sei': '5.07'}",CHEMBL3415115,,CHEMBL3415115,7.22,0,http://www.openphacts.org/units/Nanomolar,2290614,=,1,1,=,,IC50,nM,,60,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,IC50,uM,UO_0000065,,0.06
,,15216572,[],CHEMBL3418280,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)[C@H]1[C@H](C)[C@@H]1C(=O)O,,,CHEMBL3414535,Eur J Med Chem,2015,"{'bei': '14.15', 'le': '0.27', 'lle': '3.28', 'sei': '5.07'}",CHEMBL3415115,,CHEMBL3415115,7.22,0,http://www.openphacts.org/units/Nanomolar,2290614,=,1,1,=,,IC50,nM,,59.98,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,pIC50,,UO_0000065,,7.222
